path	line	kind	reason	snippet
safe/src/parser/xmlreader.rs	6594	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlReaderNewDoc(
safe/src/parser/xmlreader.rs	6619	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlReaderNewFile(
safe/src/parser/xmlreader.rs	6674	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlReaderNewMemory(
safe/src/parser/xmlreader.rs	6696	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlReaderNewFd(
safe/src/parser/xmlreader.rs	6718	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlReaderNewIO(
safe/src/parser/xmlsave.rs	173	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlFreeFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/parser/xmlsave.rs	174	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlMallocFunc = Option<unsafe extern "C" fn(size_t) -> *mut ::core::ffi::c_void>;
safe/src/parser/xmlsave.rs	190	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	198	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	218	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlsave.rs	220	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	536	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlsave.rs	1333	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlIsXHTML(
safe/src/parser/xmlsave.rs	1394	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSaveErrMemory(mut extra: *const ::core::ffi::c_char) {
safe/src/parser/xmlsave.rs	1403	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSaveErr(
safe/src/parser/xmlsave.rs	1434	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSerializeHexCharRef(
safe/src/parser/xmlsave.rs	1558	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlEscapeEntities(
safe/src/parser/xmlsave.rs	1772	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSaveCtxtInit(mut ctxt: xmlSaveCtxtPtr) {
safe/src/parser/xmlsave.rs	1781	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	1819	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlFreeSaveCtxt(mut ctxt: xmlSaveCtxtPtr) {
safe/src/parser/xmlsave.rs	1833	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlNewSaveCtxt(
safe/src/parser/xmlsave.rs	1878	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlAttrSerializeContent(mut buf: xmlOutputBufferPtr, mut attr: xmlAttrPtr) {
safe/src/parser/xmlsave.rs	1910	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufDumpNotationTable(
safe/src/parser/xmlsave.rs	1923	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufDumpElementDecl(mut buf: xmlBufPtr, mut elem: xmlElementPtr) {
safe/src/parser/xmlsave.rs	1933	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufDumpAttributeDecl(mut buf: xmlBufPtr, mut attr: xmlAttributePtr) {
safe/src/parser/xmlsave.rs	1943	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufDumpEntityDecl(mut buf: xmlBufPtr, mut ent: xmlEntityPtr) {
safe/src/parser/xmlsave.rs	1952	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSaveSwitchEncoding(
safe/src/parser/xmlsave.rs	1979	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlSaveClearEncoding(mut ctxt: xmlSaveCtxtPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlsave.rs	1988	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlOutputBufferWriteWSNonSig(
safe/src/parser/xmlsave.rs	2016	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlNsDumpOutput(
safe/src/parser/xmlsave.rs	2066	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlNsDumpOutputCtxt(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlNsPtr) {
safe/src/parser/xmlsave.rs	2069	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlNsListDumpOutputCtxt(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlNsPtr) {
safe/src/parser/xmlsave.rs	2076	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNsListDumpOutput(mut buf: xmlOutputBufferPtr, mut cur: xmlNsPtr) {
safe/src/parser/xmlsave.rs	2082	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlDtdDumpOutput(mut ctxt: xmlSaveCtxtPtr, mut dtd: xmlDtdPtr) {
safe/src/parser/xmlsave.rs	2159	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlAttrDumpOutput(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlAttrPtr) {
safe/src/parser/xmlsave.rs	2198	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn htmlNodeDumpOutputInternal(
safe/src/parser/xmlsave.rs	2265	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlNodeDumpOutputInternal(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlNodePtr) {
safe/src/parser/xmlsave.rs	2689	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlDocContentDumpOutput(
safe/src/parser/xmlsave.rs	2789	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	2802	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlsave.rs	2903	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xhtmlIsEmpty(mut node: xmlNodePtr) -> ::core::ffi::c_int {
safe/src/parser/xmlsave.rs	3047	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xhtmlAttrListDumpOutput(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlAttrPtr) {
safe/src/parser/xmlsave.rs	3192	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xhtmlNodeDumpOutput(mut ctxt: xmlSaveCtxtPtr, mut cur: xmlNodePtr) {
safe/src/parser/xmlsave.rs	3720	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveToFd(
safe/src/parser/xmlsave.rs	3739	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveToFilename(
safe/src/parser/xmlsave.rs	3759	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveToBuffer(
safe/src/parser/xmlsave.rs	3778	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveToIO(
safe/src/parser/xmlsave.rs	3799	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveDoc(
safe/src/parser/xmlsave.rs	3813	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveTree(
safe/src/parser/xmlsave.rs	3840	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFlush(mut ctxt: xmlSaveCtxtPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlsave.rs	3850	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveClose(mut ctxt: xmlSaveCtxtPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlsave.rs	3860	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveSetEscape(
safe/src/parser/xmlsave.rs	3871	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveSetAttrEscape(
safe/src/parser/xmlsave.rs	3882	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufAttrSerializeTxtContent(
safe/src/parser/xmlsave.rs	4128	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlAttrSerializeTxtContent(
safe/src/parser/xmlsave.rs	4146	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNodeDump(
safe/src/parser/xmlsave.rs	4170	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlBufNodeDump(
safe/src/parser/xmlsave.rs	4223	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlElemDump(mut f: *mut FILE, mut doc: xmlDocPtr, mut cur: xmlNodePtr) {
safe/src/parser/xmlsave.rs	4251	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNodeDumpOutput(
safe/src/parser/xmlsave.rs	4314	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocDumpFormatMemoryEnc(
safe/src/parser/xmlsave.rs	4410	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocDumpMemory(
safe/src/parser/xmlsave.rs	4424	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocDumpFormatMemory(
safe/src/parser/xmlsave.rs	4439	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocDumpMemoryEnc(
safe/src/parser/xmlsave.rs	4454	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocFormatDump(
safe/src/parser/xmlsave.rs	4518	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlDocDump(mut f: *mut FILE, mut cur: xmlDocPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlsave.rs	4522	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFileTo(
safe/src/parser/xmlsave.rs	4568	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFormatFileTo(
safe/src/parser/xmlsave.rs	4624	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFormatFileEnc(
safe/src/parser/xmlsave.rs	4689	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFileEnc(
safe/src/parser/xmlsave.rs	4697	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFormatFile(
safe/src/parser/xmlsave.rs	4710	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlSaveFile(
safe/src/parser/xmlwriter.rs	123	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlFreeFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/parser/xmlwriter.rs	124	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlMallocFunc = Option<unsafe extern "C" fn(size_t) -> *mut ::core::ffi::c_void>;
safe/src/parser/xmlwriter.rs	153	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	161	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	169	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlwriter.rs	171	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	192	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlwriter.rs	194	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	221	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlParserInputDeallocate = Option<unsafe extern "C" fn(*mut xmlChar) -> ()>;
safe/src/parser/xmlwriter.rs	543	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	545	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	591	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, xmlErrorPtr) -> ()>;
safe/src/parser/xmlwriter.rs	594	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	602	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	615	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	623	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/parser/xmlwriter.rs	626	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> xmlEntityPtr>;
safe/src/parser/xmlwriter.rs	660	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	662	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	664	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	666	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/parser/xmlwriter.rs	668	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, *const xmlChar) -> ()>;
safe/src/parser/xmlwriter.rs	670	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/parser/xmlwriter.rs	673	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/parser/xmlwriter.rs	676	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/parser/xmlwriter.rs	678	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/parser/xmlwriter.rs	680	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, *mut *const xmlChar) -> (),
safe/src/parser/xmlwriter.rs	682	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type endDocumentSAXFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/parser/xmlwriter.rs	683	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type startDocumentSAXFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/parser/xmlwriter.rs	685	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, xmlSAXLocatorPtr) -> ()>;
safe/src/parser/xmlwriter.rs	691	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub getPublicId: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> *const xmlChar>,
safe/src/parser/xmlwriter.rs	692	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub getSystemId: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> *const xmlChar>,
safe/src/parser/xmlwriter.rs	693	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub getLineNumber: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>,
safe/src/parser/xmlwriter.rs	695	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>,
safe/src/parser/xmlwriter.rs	698	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	707	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	738	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	757	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	765	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	775	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> xmlEntityPtr>;
safe/src/parser/xmlwriter.rs	777	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	784	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlwriter.rs	786	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlwriter.rs	788	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/parser/xmlwriter.rs	790	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	1587	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/parser/xmlwriter.rs	1592	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub type xmlListDeallocator = Option<unsafe extern "C" fn(xmlLinkPtr) -> ()>;
safe/src/parser/xmlwriter.rs	1594	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	1652	unsafe block	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe { ::core::mem::transmute::<[u8; 4], [::core::ffi::c_char; 4]>(*b"1.0\0") };
safe/src/parser/xmlwriter.rs	1656	unsafe block	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe { ::core::mem::transmute::<[u8; 3], [::core::ffi::c_char; 3]>(*b"\r\n\0") };
safe/src/parser/xmlwriter.rs	1657	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlWriterErrMsg(
safe/src/parser/xmlwriter.rs	1704	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlWriterErrMsgInt(
safe/src/parser/xmlwriter.rs	1753	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriter(mut out: xmlOutputBufferPtr) -> xmlTextWriterPtr {
safe/src/parser/xmlwriter.rs	1772	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Some(xmlFreeTextWriterStackEntry as unsafe extern "C" fn(xmlLinkPtr) -> ()),
safe/src/parser/xmlwriter.rs	1775	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	1791	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	Some(xmlFreeTextWriterNsStackEntry as unsafe extern "C" fn(xmlLinkPtr) -> ()),
safe/src/parser/xmlwriter.rs	1794	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	1829	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriterFilename(
safe/src/parser/xmlwriter.rs	1865	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriterMemory(
safe/src/parser/xmlwriter.rs	1895	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriterPushParser(
safe/src/parser/xmlwriter.rs	1913	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	1921	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int,
safe/src/parser/xmlwriter.rs	1950	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriterDoc(
safe/src/parser/xmlwriter.rs	1997	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	xmlTextWriterStartDocumentCallback as unsafe extern "C" fn(*mut ::core::ffi::c_void) -> (),
safe/src/parser/xmlwriter.rs	2001	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
